SRFBP1	srfbp1
TAS2R16	tas2r16
PMIS2	pmis2
BCAT2	bcat2
BCAT1	bcat1
TAS2R13	tas2r13
NEUROG3	neurog3
AAED1	aaed1
MACROD2	macrod2
MACROD1	macrod1
NEUROG1	neurog1
ZNF729	znf729
AKAP4	akap4
AKAP5	akap5
AKAP6	akap6
AKAP7	akap7
DBNL	dbnl
AKAP1	akap1
AKAP2	akap2
AKAP3	akap3
NPEPPS	npepps
EIF2D	eif2d
AKAP8	akap8
AKAP9	akap9
EIF2A	eif2a
PPIP5K1	ppip5k1
CYP26A1	cyp26a1
CCDC117	ccdc117
PSTK	pstk
TUBE1	tube1
PHPT1	phpt1
SMC1A	smc1a
TSPY8	tspy8
RLF	rlf
NFU1	nfu1
RAB7B	rab7b
RRP1B	rrp1b
NOVA2	nova2
NOVA1	nova1
RAB7A	rab7a
HSP90B1	hsp90b1
MCF2L	mcf2l
SMC1B	smc1b
KRR1	krr1
TMEM132E	tmem132e
SPATA17	spata17
TMEM132A	tmem132a
PEG10	peg10
SPATA16	spata16
OVGP1	ovgp1
STRN	strn
CETN3	cetn3
CETN2	cetn2
CETN1	cetn1
STEAP2	steap2
CCL28	ccl28
H3F3C	h3f3c
DIO1	dio1
DIO2	dio2
DIO3	dio3
CCL21	ccl21
CCL20	ccl20
CCL23	ccl23
CCL22	ccl22
CCL25	ccl25
CCL24	ccl24
CCL27	ccl27
CCL26	ccl26
ALPK1	alpk1
SLC23A1	slc23a1
ALPK3	alpk3
ALPK2	alpk2
TRIOBP	triobp
C8orf48	c8orf48
UCK1	uck1
C8orf46	c8orf46
C8orf44	c8orf44
PHRF1	phrf1
PRPF39	prpf39
TP53I3	tp53i3
CUX1	cux1
CUX2	cux2
ZNF823	znf823
TMEM94	tmem94
BRF2	brf2
CYSTM1	cystm1
BRF1	brf1
FSIP2	fsip2
FSIP1	fsip1
DNAJC8	dnajc8
CSNK1A1	csnk1a1
MB	mb
CAMSAP2	camsap2
CAMSAP3	camsap3
DNAJC6	dnajc6
CAMSAP1	camsap1
DNAJC1	dnajc1
DNAJC2	dnajc2
DNAJC3	dnajc3
ZNF701	znf701
NTRK1	ntrk1
GOSR2	gosr2
SLC18A2	slc18a2
SLC18A1	slc18a1
GOSR1	gosr1
SLC23A3	slc23a3
RRP15	rrp15
CCDC97	ccdc97
RALBP1	ralbp1
NRN1	nrn1
TMEM179	tmem179
MAP3K6	map3k6
RAP1B	rap1b
RAP1A	rap1a
PPP1R8	ppp1r8
ZNF831	znf831
TRIM46	trim46
ZNF835	znf835
MAP3K4	map3k4
ZNF837	znf837
TRIM47	trim47
ZNF839	znf839
SLC23A2	slc23a2
RAMMET	rammet
IPO11	ipo11
LRIF1	lrif1
TRIM45	trim45
FAM91A1	fam91a1
IPO13	ipo13
RBMY1A1	rbmy1a1
PRR29	prr29
ATOH7	atoh7
ACAT1	acat1
ACAT2	acat2
UBE2L5	ube2l5
ATOH1	atoh1
RNF152	rnf152
CD200R1	cd200r1
LIMD1	limd1
RNF151	rnf151
NUGGC	nuggc
ATOH8	atoh8
PEX1	pex1
PRRG1	prrg1
MARVELD3	marveld3
CTF1	ctf1
MECP2	mecp2
ZNF577	znf577
TBPL1	tbpl1
SPACA6	spaca6
SUGCT	sugct
TRPV5	trpv5
LDLR	ldlr
SLC5A12	slc5a12
TPGS2	tpgs2
RARRES2	rarres2
SBSPON	sbspon
TSPY3	tspy3
RAB30	rab30
TSPY1	tspy1
OR8S1	or8s1
IL2RA	il2ra
IL2RB	il2rb
RAB33A	rab33a
SLC17A9	slc17a9
TAS2R8	tas2r8
IL2RG	il2rg
SLC17A4	slc17a4
MAP3K21	map3k21
SLC17A6	slc17a6
SLC17A7	slc17a7
SLC17A1	slc17a1
SLC17A2	slc17a2
MFSD14C	mfsd14c
MDH1B	mdh1b
C16orf58	c16orf58
RBMXL2	rbmxl2
SETDB2	setdb2
RARRES3	rarres3
CDK5RAP2	cdk5rap2
CMTR2	cmtr2
CMTR1	cmtr1
CDK5RAP1	cdk5rap1
RPN1	rpn1
C16orf54	c16orf54
NUDT16L1	nudt16l1
KIAA0319L	kiaa0319l
MYF5	myf5
AP5B1	ap5b1
SMCO2	smco2
CHMP4A	chmp4a
CHMP4B	chmp4b
CCDC144A	ccdc144a
BAX	bax
TSPY2	tspy2
BAD	bad
IARS	iars
BHMT2	bhmt2
ELOA3B	eloa3b
ELOA3C	eloa3c
ELOA3D	eloa3d
COBLL1	cobll1
SLC37A2	slc37a2
OR52L1	or52l1
CDK18	cdk18
CDK19	cdk19
GFI1B	gfi1b
MYOD1	myod1
PMPCA	pmpca
TOB2	tob2
CDK12	cdk12
CDK13	cdk13
CDK10	cdk10
SMCO4	smco4
CDK16	cdk16
CDK17	cdk17
CDK14	cdk14
CDK15	cdk15
TSSK6	tssk6
ST5	st5
NEO1	neo1
GZF1	gzf1
ATP6V1B1	atp6v1b1
ATP6V1B2	atp6v1b2
AASDH	aasdh
PIP5KL1	pip5kl1
TMEM40	tmem40
KCNAB1	kcnab1
ZNF304	znf304
BFSP2	bfsp2
ZNF302	znf302
BFSP1	bfsp1
FAM216B	fam216b
P2RY8	p2ry8
FAM216A	fam216a
KCNAB3	kcnab3
STS	sts
MMP25	mmp25
MMP24	mmp24
MMP27	mmp27
KCNAB2	kcnab2
MMP21	mmp21
MMP20	mmp20
P2RY4	p2ry4
HOXB13	hoxb13
ZC3H13	zc3h13
RPL15	rpl15
TFG	tfg
HVCN1	hvcn1
TSSK4	tssk4
TOMM34	tomm34
PIH1D1	pih1d1
RND1	rnd1
RND2	rnd2
RND3	rnd3
NCL	ncl
SPATA24	spata24
CTNNBIP1	ctnnbip1
PPP3CA	ppp3ca
PPP3CB	ppp3cb
PPP3CC	ppp3cc
TCAIM	tcaim
ZNF821	znf821
LIF	lif
UBTF	ubtf
KIAA1549	kiaa1549
ZNF625	znf625
LRRC41	lrrc41
LRRC40	lrrc40
LRRC43	lrrc43
LRRC42	lrrc42
LRRC45	lrrc45
MMP23B	mmp23b
LRRC47	lrrc47
LRRC46	lrrc46
LRRC49	lrrc49
GPATCH4	gpatch4
PRR21	prr21
B3GNT4	b3gnt4
B3GNT5	b3gnt5
B3GNT6	b3gnt6
B3GNT7	b3gnt7
FNDC8	fndc8
FNDC9	fndc9
B3GNT2	b3gnt2
B3GNT3	b3gnt3
FNDC4	fndc4
FNDC5	fndc5
FNDC7	fndc7
B3GNT8	b3gnt8
ADRA2A	adra2a
ADRA2B	adra2b
ADRA2C	adra2c
TEX26	tex26
PWWP2B	pwwp2b
CCDC9B	ccdc9b
TEX22	tex22
PWWP2A	pwwp2a
FGFR1	fgfr1
TEX28	tex28
GINM1	ginm1
PCYT1A	pcyt1a
TBCCD1	tbccd1
DAAM1	daam1
DAAM2	daam2
HLA-DRB1	hla_drb1
XAF1	xaf1
PWP2	pwp2
HLA-DRB5	hla_drb5
CCDC152	ccdc152
CCDC153	ccdc153
CCDC150	ccdc150
CCDC151	ccdc151
GUK1	guk1
CCDC157	ccdc157
CCDC154	ccdc154
CCDC155	ccdc155
CCDC158	ccdc158
CCDC159	ccdc159
WRAP73	wrap73
H1FNT	h1fnt
TMCO5A	tmco5a
SYT8	syt8
SYT9	syt9
LRRC4C	lrrc4c
LRRC4B	lrrc4b
MTCH2	mtch2
FN1	fn1
RINL	rinl
SYT1	syt1
SYT2	syt2
OR6T1	or6t1
SYT4	syt4
SYT5	syt5
SYT6	syt6
SYT7	syt7
SYK	syk
NBN	nbn
RHO	rho
MEP1A	mep1a
MEP1B	mep1b
CAVIN3	cavin3
CAVIN2	cavin2
CAVIN1	cavin1
PCED1A	pced1a
CAVIN4	cavin4
PER3	per3
FUBP3	fubp3
NAT14	nat14
FUBP1	fubp1
COLQ	colq
SCHIP1	schip1
SPZ1	spz1
CEP104	cep104
ZSCAN30	zscan30
FAM189A2	fam189a2
FAM189A1	fam189a1
SSH1	ssh1
MARCO	marco
SAP30	sap30
TRIM5	trim5
HFE	hfe
TCP11L2	tcp11l2
NES	nes
CNTROB	cntrob
HSFX3	hsfx3
HSFX1	hsfx1
HSFX4	hsfx4
DRC7	drc7
ANGPT1	angpt1
DRC3	drc3
DRC1	drc1
TRIM4	trim4
ZFYVE21	zfyve21
PRSS22	prss22
MRPL45	mrpl45
PALM2	palm2
OXT	oxt
DUPD1	dupd1
ZFPM2	zfpm2
SEPT10	sept10
C1orf53	c1orf53
C1orf52	c1orf52
OR5T3	or5t3
C1orf50	c1orf50
C1orf56	c1orf56
C1orf54	c1orf54
MAGEA2B	magea2b
CEP295NL	cep295nl
SSTR5	sstr5
MARC1	marc1
MARC2	marc2
ICMT	icmt
TRIM7	trim7
NIPA1	nipa1
FDCSP	fdcsp
RGP1	rgp1
FCF1	fcf1
MPZL1	mpzl1
ATP6V0A4	atp6v0a4
ATP6V0A1	atp6v0a1
ATP6V0A2	atp6v0a2
TBC1D1	tbc1d1
SLC22A15	slc22a15
GUCA1A	guca1a
GUCA1C	guca1c
GUCA1B	guca1b
KRT75	krt75
KRT74	krt74
KRT77	krt77
KRT76	krt76
KRT71	krt71
KRT73	krt73
KRT72	krt72
C17orf107	c17orf107
ATM	atm
KRT79	krt79
KRT78	krt78
C17orf100	c17orf100
TBC1D5	tbc1d5
UNC13A	unc13a
SMPD4	smpd4
ATR	atr
ADAM33	adam33
ACOXL	acoxl
SMPD2	smpd2
BRIP1	brip1
PDE11A	pde11a
CBSL	cbsl
ITGBL1	itgbl1
ZNF571	znf571
SASH3	sash3
HYPM	hypm
TTC28	ttc28
AAMP	aamp
HYPK	hypk
LRRFIP1	lrrfip1
TTC24	ttc24
TTC25	ttc25
TTC26	ttc26
DOT1L	dot1l
PATL2	patl2
TTC22	ttc22
PATL1	patl1
ZNF572	znf572
TCL1B	tcl1b
CARS	cars
PODXL2	podxl2
TCL1A	tcl1a
IL6R	il6r
WHRN	whrn
ENO1	eno1
ENO2	eno2
ENO3	eno3
ENO4	eno4
PDE7A	pde7a
CARF	carf
NPAT	npat
TAOK2	taok2
SYCP1	sycp1
MCEMP1	mcemp1
CNOT6L	cnot6l
TPTE2	tpte2
FAXC	faxc
SLC22A18	slc22a18
LLGL1	llgl1
ACOX2	acox2
ACOX3	acox3
SLC22A14	slc22a14
ACOX1	acox1
SLC22A12	slc22a12
SLC22A13	slc22a13
SLC22A10	slc22a10
SLC22A11	slc22a11
SH3RF1	sh3rf1
NSMCE1	nsmce1
NSMCE2	nsmce2
NSMCE3	nsmce3
CFD	cfd
OBSCN	obscn
PFDN1	pfdn1
HJV	hjv
UBE3A	ube3a
PTK7	ptk7
PTK6	ptk6
RABGAP1	rabgap1
SRRD	srrd
PRKAA2	prkaa2
PRKAA1	prkaa1
ITGB3BP	itgb3bp
PFDN2	pfdn2
RCSD1	rcsd1
CYB5B	cyb5b
GAL3ST1	gal3st1
POMP	pomp
GAL3ST3	gal3st3
GAL3ST2	gal3st2
GAL3ST4	gal3st4
SCARA3	scara3
IL18RAP	il18rap
IL17RD	il17rd
ATG16L1	atg16l1
ATG16L2	atg16l2
C4orf50	c4orf50
C4orf51	c4orf51
C3orf30	c3orf30
C4orf54	c4orf54
ANOS1	anos1
C3orf35	c3orf35
ARHGDIA	arhgdia
NANP	nanp
NANS	nans
C3orf38	c3orf38
USH1G	ush1g
IL17REL	il17rel
MATN1	matn1
MATN3	matn3
MATN2	matn2
MATN4	matn4
ENDOG	endog
STIL	stil
PDSS2	pdss2
C15orf62	c15orf62
CES3	ces3
CES2	ces2
EBF3	ebf3
EBF2	ebf2
EBF1	ebf1
C15orf65	c15orf65
FFAR2	ffar2
FFAR3	ffar3
KDM8	kdm8
FFAR1	ffar1
BDH2	bdh2
ENDOV	endov
ENDOU	endou
BDH1	bdh1
DDX23	ddx23
DDX21	ddx21
DDX20	ddx20
DDX27	ddx27
ZNF157	znf157
DDX25	ddx25
DDX24	ddx24
GULP1	gulp1
HLA-DMB	hla_dmb
DDX28	ddx28
UNC13D	unc13d
TSNAX	tsnax
OTC	otc
ZNF90	znf90
ZNF91	znf91
ZNF92	znf92
ZNF93	znf93
PTHLH	pthlh
ZNF98	znf98
ZNF99	znf99
FLVCR2	flvcr2
FKBP14	fkbp14
AFF4	aff4
RAET1E	raet1e
UBE2J1	ube2j1
FKBP10	fkbp10
FKBP11	fkbp11
TBX21	tbx21
A3GALT2	a3galt2
FAM3B	fam3b
FAM3C	fam3c
FAM3D	fam3d
FBXO17	fbxo17
FBXO15	fbxo15
PCK1	pck1
PDPN	pdpn
GGPS1	ggps1
SFTA3	sfta3
SFTA2	sfta2
PRB2	prb2
SIGLECL1	siglecl1
NACA2	naca2
PRB3	prb3
PROX1	prox1
USP22	usp22
CNGB1	cngb1
FAM153A	fam153a
CNGB3	cngb3
FAM153C	fam153c
BCLAF1	bclaf1
PARD6A	pard6a
BCLAF3	bclaf3
CTXND1	ctxnd1
PLA2G7	pla2g7
CTXND2	ctxnd2
PLA2G3	pla2g3
TNFRSF8	tnfrsf8
GDPGP1	gdpgp1
POMK	pomk
PRRT1B	prrt1b
ERBB2	erbb2
CCDC77	ccdc77
ATPAF1	atpaf1
KRTAP1-4	krtap1_4
CCDC73	ccdc73
CCDC70	ccdc70
CCDC71	ccdc71
OR2G3	or2g3
FPR1	fpr1
FPR2	fpr2
FPR3	fpr3
OR2G6	or2g6
CCDC78	ccdc78
CGRRF1	cgrrf1
TMEM109	tmem109
TMEM108	tmem108
HIST3H2BB	hist3h2bb
HOPX	hopx
SPARCL1	sparcl1
TMEM102	tmem102
TMEM101	tmem101
FOXH1	foxh1
TMEM107	tmem107
TMEM105	tmem105
TMEM104	tmem104
SMPDL3B	smpdl3b
VSTM1	vstm1
GHITM	ghitm
SMPDL3A	smpdl3a
TRANK1	trank1
CSHL1	cshl1
NPPC	nppc
SPEN	spen
ZCWPW2	zcwpw2
ZCWPW1	zcwpw1
FKBP1B	fkbp1b
FKBP1A	fkbp1a
SPEG	speg
MANEAL	maneal
SARS	sars
RAMP1	ramp1
STAT6	stat6
ZFYVE26	zfyve26
TMEM200A	tmem200a
SSC4D	ssc4d
STOML2	stoml2
STOML1	stoml1
RTL10	rtl10
FBLIM1	fblim1
TIMM8A	timm8a
STK40	stk40
DAXX	daxx
ZNF721	znf721
CDC16	cdc16
MET	met
AHNAK	ahnak
TBATA	tbata
NT5E	nt5e
MAP10	map10
XPA	xpa
ZNF431	znf431
LGALS9C	lgals9c
LGALS9B	lgals9b
UNC50	unc50
NKAIN4	nkain4
NKAIN3	nkain3
NKAIN2	nkain2
NKAIN1	nkain1
DGLUCY	dglucy
MAP1A	map1a
MAP1B	map1b
TMEM200C	tmem200c
IGSF9B	igsf9b
PDCL3	pdcl3
RMI2	rmi2
EIPR1	eipr1
UNC5C	unc5c
VGF	vgf
LBX1	lbx1
UNC5D	unc5d
CCM2	ccm2
MAP1S	map1s
FRMD8	frmd8
ZNF430	znf430
CCP110	ccp110
IMMP1L	immp1l
FRMD5	frmd5
FRMD6	frmd6
FRMD7	frmd7
PLCD4	plcd4
FRMD1	frmd1
PKNOX2	pknox2
FRMD3	frmd3
SNRPF	snrpf
IQANK1	iqank1
GNAQ	gnaq
GNAS	gnas
MED13L	med13l
PTCD2	ptcd2
PTCD3	ptcd3
GNAZ	gnaz
PTCD1	ptcd1
ZNF433	znf433
PRL	prl
GNAL	gnal
HLTF	hltf
UBQLNL	ubqlnl
AGFG2	agfg2
CYP26C1	cyp26c1
DPF2	dpf2
DPF3	dpf3
DPF1	dpf1
ASNA1	asna1
RPS12	rps12
SAGE1	sage1
WNT16	wnt16
CRYGS	crygs
RPL18A	rpl18a
SIX1	six1
KRT3	krt3
KRT2	krt2
IL37	il37
FST	fst
SIX2	six2
CRYGN	crygn
KRT4	krt4
CLEC18A	clec18a
CRYGA	cryga
CEND1	cend1
CLEC18B	clec18b
CRYGD	crygd
DACT3	dact3
DACT2	dact2
BORCS7	borcs7
BORCS6	borcs6
BORCS5	borcs5
RRNAD1	rrnad1
OR52R1	or52r1
BCAP29	bcap29
TMCC1	tmcc1
TMCC2	tmcc2
BORCS8	borcs8
TMEM155	tmem155
SDR42E2	sdr42e2
SDR42E1	sdr42e1
PHF23	phf23
TAS2R30	tas2r30
TAS2R31	tas2r31
NMNAT2	nmnat2
NAALAD2	naalad2
NMNAT1	nmnat1
ALOX12B	alox12b
LEKR1	lekr1
TAS2R38	tas2r38
TAS2R39	tas2r39
EPB41L1	epb41l1
NAA16	naa16
EPB41L3	epb41l3
EPB41L2	epb41l2
EPB41L5	epb41l5
ACSS3	acss3
ACSS2	acss2
ACSS1	acss1
KIDINS220	kidins220
TMEM156	tmem156
RHOXF2	rhoxf2
PLEKHM1	plekhm1
PLEKHM2	plekhm2
NAA15	naa15
PUDP	pudp
VPS4B	vps4b
ZNF727	znf727
GMEB2	gmeb2
FAM72D	fam72d
FAM72C	fam72c
FAM72B	fam72b
FAM72A	fam72a
OR5C1	or5c1
DCAF13	dcaf13
MAGEH1	mageh1
RRP36	rrp36
VHL	vhl
WNT3	wnt3
WNT2	wnt2
FIZ1	fiz1
LRRN4	lrrn4
AGXT	agxt
CNTNAP3	cntnap3
LRRN1	lrrn1
WNT4	wnt4
PPP1R15A	ppp1r15a
CNTNAP2	cntnap2
BLMH	blmh
TREML4	treml4
ST8SIA6	st8sia6
CNTNAP5	cntnap5
MOGS	mogs
CNTNAP4	cntnap4
RECK	reck
INSC	insc
MRPL37	mrpl37
GPRIN2	gprin2
GPRIN3	gprin3
GPRIN1	gprin1
ROGDI	rogdi
MRPL34	mrpl34
SPDYE3	spdye3
SPDYE2	spdye2
FAM236A	fam236a
FAM236B	fam236b
FAM236C	fam236c
FAM236D	fam236d
HIST2H2BF	hist2h2bf
HIST2H2BE	hist2h2be
JHY	jhy
SPTBN5	sptbn5
SPTBN4	sptbn4
SPTBN2	sptbn2
SPTBN1	sptbn1
ZNF814	znf814
KLF13	klf13
KLF12	klf12
KLF11	klf11
EBAG9	ebag9
KLF17	klf17
KLF16	klf16
KLF15	klf15
KLF14	klf14
TFAP2A	tfap2a
RBMY1B	rbmy1b
TFAP2C	tfap2c
KLF18	klf18
TFAP2E	tfap2e
RBMY1F	rbmy1f
KRTDAP	krtdap
MCCD1	mccd1
UBE2Z	ube2z
GBE1	gbe1
TYRP1	tyrp1
OR51T1	or51t1
NRROS	nrros
PCNA	pcna
SLC44A1	slc44a1
SLC44A2	slc44a2
SLC44A3	slc44a3
SLC44A4	slc44a4
SLC44A5	slc44a5
ZBTB7C	zbtb7c
ZBTB7B	zbtb7b
MSI2	msi2
MSI1	msi1
WDCP	wdcp
MCCC2	mccc2
PCNT	pcnt
LY6K	ly6k
MPLKIP	mplkip
STIMATE	stimate
MRPL39	mrpl39
UBE2S	ube2s
HDAC1	hdac1
ENGASE	engase
SRGAP2C	srgap2c
FAM92A	fam92a
OR2L13	or2l13
CRABP2	crabp2
ESX1	esx1
RPA4	rpa4
DNPH1	dnph1
RPA1	rpa1
KLK2	klk2
RPA3	rpa3
C1D	c1d
CXorf40A	cxorf40a
CXorf40B	cxorf40b
KLK3	klk3
COQ9	coq9
NDUFS5	ndufs5
NDUFS6	ndufs6
NDUFS7	ndufs7
C1S	c1s
C1R	c1r
COQ7	coq7
COQ6	coq6
COQ3	coq3
COQ2	coq2
FAM198A	fam198a
FAM198B	fam198b
ZRANB1	zranb1
KLK6	klk6
ITCH	itch
ZRANB2	zranb2
TTC7B	ttc7b
HBD	hbd
TECTA	tecta
HBB	hbb
CHMP2B	chmp2b
THOC3	thoc3
MUC20	muc20
BOK	bok
ATP9B	atp9b
ATP9A	atp9a
HBZ	hbz
LIPT2	lipt2
BOC	boc
RREB1	rreb1
DENND2C	dennd2c
TPX2	tpx2
DENND2A	dennd2a
DENND2D	dennd2d
GAGE1	gage1
OR52J3	or52j3
PPT2	ppt2
INPP4B	inpp4b
INPP4A	inpp4a
GPR101	gpr101
MICAL2	mical2
MICAL3	mical3
PHC1	phc1
NKAPD1	nkapd1
PHC3	phc3
GPR107	gpr107
GPR108	gpr108
MFAP3L	mfap3l
UBE2G2	ube2g2
SYPL1	sypl1
BRICD5	bricd5
PIANP	pianp
TEX48	tex48
SCNN1G	scnn1g
SAFB	safb
GRXCR1	grxcr1
GRXCR2	grxcr2
EMC10	emc10
TMCO1	tmco1
PRF1	prf1
MGMT	mgmt
RFX8	rfx8
FAM218A	fam218a
WSB2	wsb2
TRNP1	trnp1
H2AFV	h2afv
SLC35E3	slc35e3
SETSIP	setsip
ZNF335	znf335
H2AFX	h2afx
H2AFY	h2afy
H2AFZ	h2afz
TMCO2	tmco2
RNF8	rnf8
RFX5	rfx5
RNF6	rnf6
RNF7	rnf7
RNF4	rnf4
RNF5	rnf5
RNF2	rnf2
APP	app
H2AFJ	h2afj
TNFRSF9	tnfrsf9
PRSS1	prss1
NCAPG2	ncapg2
ZNF844	znf844
RFX1	rfx1
LRRC69	lrrc69
PPP1R27	ppp1r27
CLTA	clta
PPP1R21	ppp1r21
CLTC	cltc
CLTB	cltb
LRRC63	lrrc63
RRAGA	rraga
LRRC61	lrrc61
NGLY1	ngly1
DPEP1	dpep1
DPEP2	dpep2
DPEP3	dpep3
MACO1	maco1
C7orf33	c7orf33
SCNN1D	scnn1d
C7orf31	c7orf31
HARS	hars
TNK1	tnk1
RRAGB	rragb
ZNF605	znf605
ZNF829	znf829
TEX43	tex43
TEX46	tex46
TEX47	tex47
TEX44	tex44
TEX45	tex45
PCOLCE	pcolce
TFAP2D	tfap2d
MRGPRE	mrgpre
TEX49	tex49
GPR50	gpr50
VSIG8	vsig8
PRSS3	prss3
EPM2A	epm2a
ISCA1	isca1
RNF103	rnf103
ISCA2	isca2
FAM118A	fam118a
UBE2NL	ube2nl
TICAM2	ticam2
FAM118B	fam118b
LMX1A	lmx1a
ZCCHC24	zcchc24
LMX1B	lmx1b
OR6V1	or6v1
RECQL	recql
CD300C	cd300c
SRPRB	srprb
PRSS2	prss2
SHC2	shc2
MISP	misp
MINDY4B	mindy4b
SSSCA1	sssca1
ETV3L	etv3l
SIK3	sik3
PPP1R2B	ppp1r2b
PPP1R2C	ppp1r2c
IL23R	il23r
SRPRA	srpra
POU4F3	pou4f3
KCP	kcp
MRGPRG	mrgprg
ACTR8	actr8
BAIAP3	baiap3
ACTR6	actr6
ACTR5	actr5
UQCRC1	uqcrc1
ACTR3	actr3
ACTR2	actr2
PAQR9	paqr9
FOXP2	foxp2
GPANK1	gpank1
EOMES	eomes
MCOLN3	mcoln3
SPNS1	spns1
RECQL4	recql4
KRT84	krt84
GGT5	ggt5
SNORC	snorc
FOXP1	foxp1
GNRHR	gnrhr
LYSMD2	lysmd2
PDE3B	pde3b
SPINK13	spink13
NDP	ndp
HYDIN	hydin
CNR1	cnr1
GBX2	gbx2
GBX1	gbx1
CNR2	cnr2
GNL3L	gnl3l
POLDIP3	poldip3
C1GALT1C1L	c1galt1c1l
ZNF57	znf57
GP1BA	gp1ba
GP1BB	gp1bb
SPDYE2B	spdye2b
RAPGEFL1	rapgefl1
GTDC1	gtdc1
LBHD2	lbhd2
ALDH18A1	aldh18a1
TUFT1	tuft1
SLC25A10	slc25a10
TIAF1	tiaf1
ICOS	icos
HHEX	hhex
ACTN2	actn2
OTULIN	otulin
PTPRU	ptpru
SAA2	saa2
H2BFWT	h2bfwt
PTPRT	ptprt
SAA1	saa1
ANKS1B	anks1b
C1orf74	c1orf74
SMIM31	smim31
ANKS1A	anks1a
IDUA	idua
OR5V1	or5v1
SLC40A1	slc40a1
YTHDF3	ythdf3
YTHDF2	ythdf2
SPRR1A	sprr1a
BMT2	bmt2
ACTRT1	actrt1
ACTRT2	actrt2
ACTRT3	actrt3
MAJIN	majin
GNRH2	gnrh2
NKX3-2	nkx3_2
NKX3-1	nkx3_1
GNRH1	gnrh1
SMIM30	smim30
NAP1L5	nap1l5
ZIM3	zim3
RPL12	rpl12
GLYATL2	glyatl2
CPED1	cped1
ZNF597	znf597
MDGA2	mdga2
STAMBPL1	stambpl1
ADAM10	adam10
ADAM11	adam11
ADAM12	adam12
ADAM15	adam15
SMIM33	smim33
ADAM17	adam17
ADAM18	adam18
ADAM19	adam19
GLYATL3	glyatl3
ZFP36L1	zfp36l1
WDSUB1	wdsub1
CPNE9	cpne9
CPNE8	cpne8
TYW1	tyw1
PTPRF	ptprf
CPNE3	cpne3
CPNE2	cpne2
CPNE1	cpne1
RBM11	rbm11
CPNE7	cpne7
CPNE6	cpne6
CPNE5	cpne5
CPNE4	cpne4
WNT8A	wnt8a
TNFRSF11B	tnfrsf11b
UGT2B17	ugt2b17
GLYAT	glyat
TRIT1	trit1
DNMT3B	dnmt3b
OPALIN	opalin
DNMT3A	dnmt3a
NEPRO	nepro
ZNF121	znf121
RBM10	rbm10
XRN2	xrn2
DNMT3L	dnmt3l
RABEPK	rabepk
AAK1	aak1
U2AF1L5	u2af1l5
SNRPN	snrpn
GDE1	gde1
SNRPB	snrpb
SNRPC	snrpc
SNRPA	snrpa
SHANK3	shank3
SHANK2	shank2
SHANK1	shank1
SNRPE	snrpe
KLC4	klc4
OR2B3	or2b3
TNNI3K	tnni3k
SALL4	sall4
PTPRK	ptprk
HUS1	hus1
RGS9BP	rgs9bp
PLAC8L1	plac8l1
PTPRJ	ptprj
UCP2	ucp2
NPIPA8	npipa8
GPR62	gpr62
NPIPA7	npipa7
NPIPA1	npipa1
NPIPA2	npipa2
NPIPA3	npipa3
ZDHHC15	zdhhc15
ZDHHC14	zdhhc14
TMEM167B	tmem167b
PCSK9	pcsk9
ZDHHC11	zdhhc11
SVEP1	svep1
ZDHHC13	zdhhc13
ZDHHC12	zdhhc12
PCSK2	pcsk2
SLC16A7	slc16a7
PRKAG3	prkag3
PCSK1	pcsk1
PCSK6	pcsk6
PCSK7	pcsk7
PCSK4	pcsk4
PCSK5	pcsk5
DUSP28	dusp28
HIPK2	hipk2
HIPK1	hipk1
IFT27	ift27
HIPK4	hipk4
DPEP2NB	dpep2nb
DUSP21	dusp21
DUSP22	dusp22
DUSP23	dusp23
LEMD3	lemd3
LEMD2	lemd2
DUSP26	dusp26
DUSP27	dusp27
ARMH3	armh3
ARMH2	armh2
ARMH1	armh1
QARS	qars
NCAN	ncan
SPDYE1	spdye1
ARMH4	armh4
YBX2	ybx2
PCED1B	pced1b
TKT	tkt
GPATCH2	gpatch2
ESPL1	espl1
C3orf18	c3orf18
NAPA	napa
C3orf14	c3orf14
OSR2	osr2
VEZF1	vezf1
LARP1	larp1
LARP4	larp4
LARP6	larp6
LARP7	larp7
ISM2	ism2
ISM1	ism1
TNFSF15	tnfsf15
GPATCH3	gpatch3
RAB9B	rab9b
TPTE	tpte
ZNF813	znf813
UBE2Q1	ube2q1
DDX49	ddx49
COL15A1	col15a1
ODAM	odam
DDX41	ddx41
TMEM45A	tmem45a
EDIL3	edil3
DDX42	ddx42
PTER	pter
DDX47	ddx47
DDX46	ddx46
PTEN	pten
PLTP	pltp
ATMIN	atmin
STXBP5	stxbp5
EIF5A2	eif5a2
TMEM45B	tmem45b
ELAVL4	elavl4
LGR4	lgr4
LGR6	lgr6
ELAVL1	elavl1
ELAVL2	elavl2
ELAVL3	elavl3
CDKN1C	cdkn1c
CROCC2	crocc2
CDKN1A	cdkn1a
UBE2D2	ube2d2
DPYSL4	dpysl4
UBE2D1	ube2d1
POFUT1	pofut1
GUF1	guf1
TARS2	tars2
SETBP1	setbp1
MFNG	mfng
EDNRA	ednra
EDNRB	ednrb
MYADML2	myadml2
DNAI1	dnai1
APOD	apod
DNAI2	dnai2
APOB	apob
STX10	stx10
APOO	apoo
APOM	apom
NDUFV2	ndufv2
APOH	apoh
FAM151B	fam151b
FAM151A	fam151a
FAM104A	fam104a
